id,name,neighborhood_overview,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
40441020,Charming and cosy apartment in the old town,"Our airbnb is located in the city center  next to the historic neighbourhood and close to the Mas museum and Schelde river bank. The Eilandje, one of the nicest quarters in Antwerp, with his restaurants, harbour and museums is a 3 min walk, the iconic Havenhuis is 15 min further down the riverbank.  From the apartment you can walk straight to our lovely Cathedral,  in between the Groenplaats en Grote markt.  This is the heart of Antwerp. In this area you will find all the bars and restaurants, the diamond museum, the historic buildings surrounding the Grote markt.  If you walk further to the south the fashion district awaits you.    5 min to the north of the apartment, you can stroll along the river banks of the Schelde.  There are 2 supermarkets within 300m and a laundromat at 50m of the appartment.",13023301,Chloë,t,0,0,t,f,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,51.22414,4.40524,Entire apartment,Entire home/apt,3,,1 bath,1,1,"[""Babysitter recommendations"", ""Kitchen"", ""Refrigerator"", ""Pack \u2019n Play/travel crib"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Host greets you"", ""TV"", ""Microwave"", ""Heating"", ""Dishes and silverware"", ""Shower gel"", ""Long term stays allowed"", ""Wifi"", ""Stove"", ""Elevator"", ""Hot water"", ""Oven"", ""Bed linens"", ""Iron"", ""Hair dryer"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Private entrance"", ""Coffee maker"", ""Cooking basics"", ""Patio or balcony"", ""Smoke alarm""]",$74.00 ,2,180,2,2,1125,1125,2,1125,t,16,46,76,253,31,30,3,99,10,10,10,10,10,10,t,1,1,0,0,2.53
40447103,Quetzal Paradise Suite,Great downtown location with all sightseeing spots and shopping streets just around the corner!,15780894,Simon,f,12,12,t,t,"Antwerpen, Vlaanderen, Belgium",Universiteitsbuurt,51.22153,4.40537,Room in boutique hotel,Private room,2,,1 private bath,1,1,"[""Fire extinguisher"", ""Lock on bedroom door"", ""Heating"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Essentials""]",$43.00 ,1,1125,1,1,1125,1125,1,1125,t,29,31,31,31,27,21,0,90,9,9,10,10,10,9,t,7,0,7,0,2.1
40469819,Authentic and charming room in old townhouse,"The airbnb is located in a nice neigborhood with a lot of young families, different cultures and a nice mix of people. It is very close to 'het zuid', a popular area where you can find a lot of restaurants, bars, shops, .... If you want some nice tips of the neighborhood, I can for sure help you with that!",26485313,Maud,t,0,0,t,t,"Antwerpen, Vlaanderen, Belgium",Brederode,51.20558,4.39966,Private room in townhouse,Private room,2,,1 shared bath,1,1,"[""Lock on bedroom door"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Hair dryer"", ""Oven"", ""Paid parking off premises"", ""Refrigerator"", ""Dishes and silverware"", ""First aid kit"", ""Bed linens"", ""Dedicated workspace"", ""Kitchen"", ""Heating"", ""Fire extinguisher"", ""Washer"", ""Essentials"", ""Microwave"", ""Hangers"", ""Iron"", ""Cooking basics""]",$40.00 ,3,20,3,3,1125,1125,3,1125,t,15,34,60,60,20,13,0,100,10,10,10,10,10,10,t,1,0,1,0,1.53
40499010,"Modern luxury loft by river, marina and MAS museum","The entire place is available for our guests, moreover our guests can enjoy the sunny very large street with his restaurans and ice cream places",81473695,Robert And Jacky,f,8,8,t,t,"Antwerpen, Vlaanderen, Belgium",Eilandje,51.23123,4.40569,Entire loft,Entire home/apt,9,,2 baths,2,9,"[""Kitchen"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Lockbox"", ""Fire extinguisher"", ""Private entrance"", ""Hangers"", ""Essentials"", ""TV"", ""Heating"", ""Wifi""]",$240.00 ,2,29,2,4,1125,1125,2,1125,t,30,60,90,90,3,2,0,93,9,9,9,10,10,10,t,3,3,0,0,0.23
40502047,Authentic appartement  with a view in Antwerp City,"Nearby you have a supermarket,restaurants,bars and several parks.  'T Groen Kwartier, The Jane, Pakt, brewery De Koninck,... All this sights are just a short walk away!",225110403,Joram,f,0,0,t,f,"Antwerpen, Vlaanderen, Belgium",Stadspark,51.20525,4.41321,Entire apartment,Entire home/apt,2,,1.5 baths,1,1,"[""Washer"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Elevator"", ""Hangers"", ""Essentials"", ""Iron"", ""Dryer"", ""TV"", ""Heating"", ""Wifi""]",$50.00 ,2,1125,2,2,1125,1125,2,1125,t,0,0,0,89,4,3,0,90,9,9,10,10,10,9,f,1,1,0,0,0.33
40505166,Top studio in het hartje van Antwerpen!,,311536216,Zaven,f,2,2,t,f,,Historisch Centrum,51.2217,4.40459,Entire apartment,Entire home/apt,2,,1 bath,,2,"[""Kitchen"", ""Smoke alarm"", ""Dedicated workspace"", ""Elevator"", ""Fire extinguisher"", ""Hot water"", ""Hangers"", ""Essentials"", ""TV"", ""Heating"", ""Wifi""]",$75.00 ,1,1125,1,1,1125,1125,1,1125,t,29,59,89,364,2,2,0,80,10,10,10,7,10,7,t,2,2,0,0,0.19
40517821,Antwerp Historic Centre at Vrijdagmarkt (C2),"You have picked the perfect location!<br /><br />You are in the middle of the historic city, cosy restaurants and local pubs. Stroll to the river Schelde or just wander around and discover the city.  You will receive our own tips to non-touristic places. During the weekend you can eat amazingly cheap at the 'Vogelmarkt' or drink a glass cava with the locals.",248149473,Christiane,t,11,11,t,t,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,51.21813,4.39855,Entire apartment,Entire home/apt,2,,1.5 baths,1,1,"[""Kitchen"", ""Refrigerator"", ""Shampoo"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""TV"", ""Microwave"", ""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dryer"", ""Luggage dropoff allowed"", ""Wifi"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Stove"", ""Hot water"", ""Oven"", ""Bed linens"", ""Carbon monoxide alarm"", ""Iron"", ""Hair dryer"", ""Extra pillows and blankets"", ""Private entrance"", ""Coffee maker"", ""Cable TV"", ""Cooking basics"", ""Patio or balcony"", ""Dedicated workspace""]",$115.00 ,4,1125,4,4,1125,1125,4,1125,t,0,28,58,148,2,0,0,100,10,10,10,10,10,10,t,4,4,0,0,0.15
40521690,Republic Club 51 (Dining*1st night for FREE*)!!!!!,The Republic Club 51 is located One step away from the famous Art Nouveau neighbourhood.,4261413,Jackie,f,15,15,t,t,"Antwerpen, Vlaanderen, Belgium",Oud - Berchem,51.20181,4.43169,Private room in townhouse,Private room,16,,3.5 shared baths,4,28,"[""Washer"", ""Kitchen"", ""First aid kit"", ""Fire extinguisher"", ""Private entrance"", ""Hot water"", ""Lock on bedroom door"", ""Hangers"", ""Essentials"", ""Carbon monoxide alarm"", ""Iron"", ""Dryer"", ""Free parking on premises"", ""Hair dryer"", ""Smoke alarm"", ""Heating"", ""Wifi""]",$32.00 ,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,5,2,0,47,6,7,7,7,9,5,t,15,0,8,5,0.38
40552378,Fantastic large Loft located in old city center,"Located in the old city center of Antwerp this luxury loft has every thing to offer to make your stay in Antwerp great. The MAS, the cathedral, the old market are all less than 2 minutes walking distance. There are countless places to dine for all types of budget and the night life in Antwerp is very diverse.",38821780,Pepijn,f,0,0,t,f,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,51.22425,4.39935,Entire loft,Entire home/apt,6,,1 bath,2,4,"[""Free parking on premises"", ""Washer"", ""Coffee maker"", ""Dishes and silverware"", ""TV"", ""Iron"", ""Kitchen"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Microwave"", ""Refrigerator"", ""Hangers"", ""Shampoo"", ""Dryer"", ""Hair dryer"", ""Cooking basics"", ""Essentials""]",$350.00 ,2,4,2,2,4,4,2,4,t,0,0,0,0,4,3,0,87,9,8,9,9,10,9,f,1,1,0,0,0.32
40561103,Central Perk Apartment - Antwerp,- Uniek en gezellig park 50m afstand<br />- Diverse originele eetgelegenheden in de directe omgeving<br />- Een Belgisch frietkot 300m .<br />- op 10 minuten van de shopping area en oude stadskern.<br />- Het MAS museum op wandelafstand<br />- 2km van het,314237238,Luc,f,0,0,t,t,"Antwerpen, Vlaanderen, Belgium",Stuivenberg,51.23086,4.42533,Entire apartment,Entire home/apt,2,,1 bath,1,1,"[""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Shampoo"", ""Stove"", ""Private entrance"", ""Coffee maker"", ""Fire extinguisher"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Essentials"", ""Microwave"", ""Shower gel"", ""Cooking basics"", ""Patio or balcony"", ""Smoke alarm"", ""Heating"", ""Paid parking off premises"", ""Wifi""]",$51.00 ,1,1125,1,1,1125,1125,1,1125,t,18,48,78,168,8,6,0,88,9,9,10,10,10,9,t,2,2,0,0,0.63
40611679,Duplex Antwerp (toplocation!),Walk distance:<br />1min. -> Groenplaats <br />1min. -> Cathedral<br />1min. -> MEIR<br />1min. -> Handelbeurs <br />1min. -> Supermarkets<br />1min. -> Hendrik Conscienceplein<br />5min. -> Trendy neighbourhood t'Zuid and Eilandje<br />10min. -> Central station,148899410,Jorre,f,2,2,t,t,"Antwerpen, Vlaanderen, Belgium",Theaterbuurt-Meir,51.21886,4.40609,Private room in apartment,Private room,2,,1.5 shared baths,1,1,"[""Stove"", ""Oven"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""TV"", ""Hot water"", ""Refrigerator"", ""Hangers"", ""Dedicated workspace"", ""Hair dryer"", ""Cooking basics"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Heating"", ""Dishwasher"", ""Dishes and silverware"", ""Breakfast"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm""]",$40.00 ,1,4,1,1,4,4,1,4,f,0,0,0,0,6,5,0,90,10,8,10,10,10,9,f,1,0,1,0,0.48
40628318,Moderne studio.,Vlak bij Rivierenhof.,314980707,Rik,t,0,0,t,f,"Antwerpen, Vlaanderen, Belgium",Borgerhout Extra Muros,51.21113,4.45178,Entire apartment,Entire home/apt,2,,1 bath,,1,"[""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Smoke alarm"", ""Dedicated workspace"", ""Elevator"", ""Private entrance"", ""Coffee maker"", ""Hot water"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Microwave"", ""Cooking basics"", ""Hair dryer"", ""TV"", ""Heating"", ""Wifi""]",$52.00 ,1,1,1,1,1125,1125,1,1125,t,23,53,83,83,26,23,0,98,10,10,10,10,9,10,f,1,1,0,0,2.04
40628542,Classic townhouse nearby Antwerp-city,"Located in the center of Berchem, within walking distance of public transport, grocerie-stores and other shops. The old town center of Antwerp is at 3 km!",47198338,Julie,f,1,1,t,f,"Antwerpen, Vlaanderen, Belgium",Oud - Berchem,51.19798,4.42217,Entire townhouse,Entire home/apt,4,,1.5 baths,2,2,"[""Kitchen"", ""Refrigerator"", ""Shampoo"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""TV"", ""Microwave"", ""Heating"", ""Dishes and silverware"", ""Shower gel"", ""Long term stays allowed"", ""Wifi"", ""Washer"", ""First aid kit"", ""Stove"", ""Hot water"", ""Oven"", ""Bed linens"", ""Iron"", ""Hair dryer"", ""Paid parking off premises"", ""Baking sheet"", ""Lockbox"", ""Private entrance"", ""Coffee maker"", ""Cooking basics"", ""Smoke alarm""]",$50.00 ,2,31,2,2,1125,1125,2,1125,t,1,31,61,72,8,8,2,95,10,10,10,10,10,10,f,1,1,0,0,1.17
40646999,"Mishel Apartment , 200 square meters.",,127787502,Olena,f,20,20,t,t,,Harmonie,51.20506,4.41036,Entire apartment,Entire home/apt,14,,1.5 baths,3,12,"[""Washer"", ""Kitchen"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Dishes and silverware"", ""Dedicated workspace"", ""Elevator"", ""Fire extinguisher"", ""Coffee maker"", ""Private entrance"", ""Lockbox"", ""Hangers"", ""Indoor fireplace"", ""Dryer"", ""Hair dryer"", ""TV"", ""Heating"", ""Wifi""]",$166.00 ,1,1125,1,1,1125,1125,1,1125,t,0,0,0,8,14,12,1,89,9,10,10,9,10,9,f,20,20,0,0,1.12
40647869,Beautiful Loft Antwerp Old Town with unique view!,"The loft is located in a monumental building in the heart of the historic center of Antwerp. From the roof terrace, you have a view of the Bourse of Antwerp, KBC tower, and the cathedral. <br /><br />The shopping street the Meir and the Groenplaats are just around the corner at 150 meters. <br />You can walk to the town hall on the Grote Markt in 5 minutes. The MAS Museum can be reached on foot in less than 15 minutes. <br /><br />Antwerpen Centrum is full of cozy restaurants, coffee bars, museums, shops .  There is a small supermarket Delhaize 5min away. It's a safe and cozy neighborhood.",7153115,Dorien,f,2,2,t,t,"Antwerpen, Vlaanderen, Belgium",Universiteitsbuurt,51.22039,4.40595,Entire loft,Entire home/apt,2,,1.5 baths,1,1,"[""Kitchen"", ""Refrigerator"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Host greets you"", ""TV"", ""Microwave"", ""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Wifi"", ""Stove"", ""Elevator"", ""Hot water"", ""Oven"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Paid parking off premises"", ""Private entrance"", ""Coffee maker"", ""Cooking basics"", ""Patio or balcony"", ""Smoke alarm""]",$131.00 ,2,1125,2,2,1125,1125,2,1125,t,0,0,29,304,3,3,0,100,9,10,10,10,10,10,t,1,1,0,0,0.25
40652467,Antique building in centre of Antwerp,,223011600,Andrii,f,1,1,t,t,,Stadspark,51.2081,4.41158,Entire villa,Entire home/apt,16,,2 baths,9,12,"[""Kitchen"", ""Shampoo"", ""Smoke alarm"", ""Hot water"", ""Essentials"", ""Iron"", ""Breakfast"", ""Hair dryer"", ""TV"", ""Heating"", ""Wifi""]","$3,200.00 ",4,1125,4,4,1125,1125,4,1125,t,23,53,83,83,0,0,0,,,,,,,,f,1,1,0,0,
40663725,UNIQUE GROUND FLOOR APARTMENT IN HISTORIC MANSION,"This stylish mansion is located in the heart of historic Belgium, an ideal base to explore the charming city of Antwerp. Located just a few steps away from the Shopping District, cosmopolitan restaurants, bars, top tourist attractions and museums.<br /><br />This accommodation is accessible being only a 10 minute walk from Antwerp‘s Central station and a 3 minute walk from a selection of tram and bus stops.<br /><br />Antwerp’s famous shopping street – Meir: 3 minute walk / 200 meters<br />Grote Markt: 7 minute walk / 500 meters<br />Rubens House Museum: 6 minute walk / 500 meters<br />St James church: 3 minute walk / 200 meters<br />AP hoge school: 3 minute walk / 200 meters<br />Cathedral of Our Lady Antwerp: 6 minute walk 400 meters<br />Antwerp opera house: 10 minutes<br /><br />City-bicycles and scooters can be hired nearby.",85495091,Eliezer,t,1,1,t,t,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,51.22005,4.40492,Entire apartment,Entire home/apt,4,,1 bath,1,3,"[""Kitchen"", ""Dishes and silverware"", ""Shampoo"", ""Cooking basics"", ""Elevator"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Microwave"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Smoke alarm"", ""Heating"", ""Wifi""]",$99.00 ,2,1125,2,2,1125,1125,2,1125,t,4,30,60,316,5,5,1,96,10,10,10,10,10,10,t,3,3,0,0,0.55
40665796,Luxury panoramic apartment in center of Antwerp,"The appartement is easy to reach from any local transport  by feet .Italielei is an important and well known street in Antwerp.Nearby you find supermarkets bars and restaurants pharmacy,... at few minutes walk.The Zoo is only 10 min walk.You have the historical old town right in front,and from the window you can admire Onze Lieve Vrouw Kathdral .Just across the road is ""het Begijnenhof"" a hidden treasure that brings you back in time.",253849957,Nadia,f,0,0,t,f,"Antwerpen, Vlaanderen, Belgium",Amandus - Atheneum,51.22243,4.41747,Entire apartment,Entire home/apt,5,,1 bath,2,2,"[""Hangers"", ""Hot water"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Iron"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Coffee maker"", ""Microwave"", ""Smoke alarm"", ""Shampoo"", ""Heating"", ""Bed linens"", ""Babysitter recommendations"", ""Private entrance""]",$120.00 ,3,28,3,3,28,28,3,28,t,30,60,90,180,1,1,0,80,8,8,10,10,10,8,f,1,1,0,0,0.1
40716997,Gezellig en licht appartement op toplocatie,"Het appartement is gelegen in een rustige straat met om de hoek een grote supermarkt. Het station is op wandelafstand (6min), evenals de gezellige Dageraadplaats (5min). Het stadscentrum is een kwartiertje wandelen en openbaar vervoer en stadsfietsjes zijn vlakbij.<br /><br />The apartment is located in a quiet street with a large supermarket just around the corner. The station is within walking distance (6min), as well as the cozy Dageraadplaats (5min). The city centre is a 15-minute walk away and public transport and city bikes are nearby.",20926466,Hannah,f,0,0,t,t,"Antwerpen, Vlaanderen, Belgium",Zurenborg,51.20847,4.42869,Entire apartment,Entire home/apt,2,,1.5 baths,1,1,"[""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Shampoo"", ""Smoke alarm"", ""Private entrance"", ""Coffee maker"", ""Hangers"", ""Essentials"", ""Dedicated workspace"", ""Heating"", ""Wifi""]",$60.00 ,25,1125,25,25,1125,1125,25,1125,t,0,0,0,269,4,0,0,95,10,10,10,10,10,10,f,1,1,0,0,0.31
40717273,Cozy appartament,,292645858,Violeta,f,1,1,t,t,,Brederode,51.20299,4.39536,Entire serviced apartment,Entire home/apt,4,,1 bath,1,1,"[""Dedicated workspace"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Essentials"", ""Iron"", ""Washer"", ""Hair dryer"", ""Shampoo"", ""Heating"", ""TV""]",$80.00 ,1,7,1,1,7,7,1,7,t,28,58,88,88,0,0,0,,,,,,,,t,1,1,0,0,
40752802,18 PEOPLE - UNIQUE APARTMENT IN ANTWERP MANSION,"This stylish mansion is located in the heart of historic Belgium, an ideal base to explore the charming city of Antwerp. Located just a few steps away from the Shopping District, cosmopolitan restaurants, bars, top tourist attractions and museums.",85495091,Eliezer,t,1,1,t,t,"Antwerpen, Vlaanderen, Belgium",Universiteitsbuurt,51.21998,4.40702,Entire apartment,Entire home/apt,16,,3 baths,5,12,"[""Washer"", ""Kitchen"", ""Shampoo"", ""Smoke alarm"", ""Dishes and silverware"", ""Stove"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Oven"", ""Hangers"", ""Essentials"", ""Carbon monoxide alarm"", ""Iron"", ""Free parking on premises"", ""TV"", ""Heating"", ""Wifi""]",$450.00 ,1,61,1,1,1125,1125,1,1125,t,4,28,58,313,3,2,0,100,10,10,10,10,10,10,t,3,3,0,0,0.24
40778942,Your second home in Antwerpen till 7 people.,"The apartment is situated in a very good area. It is close to the central station, dimonds district, historical center, and parks.<br />There are many cafes, shops, and restaurants around.",60219699,Eugene,f,25,25,t,t,"Antwerpen, Vlaanderen, Belgium",Haringrode,51.20265,4.41442,Entire apartment,Entire home/apt,7,,1.5 baths,4,7,"[""Kitchen"", ""Refrigerator"", ""Shampoo"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Indoor fireplace"", ""Keypad"", ""TV"", ""Microwave"", ""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dryer"", ""Luggage dropoff allowed"", ""Wifi"", ""Washer"", ""Room-darkening shades"", ""Smoke alarm"", ""Stove"", ""First aid kit"", ""Elevator"", ""Hot water"", ""Oven"", ""Bed linens"", ""Carbon monoxide alarm"", ""Iron"", ""Hair dryer"", ""Paid parking off premises"", ""Baking sheet"", ""Cleaning before checkout"", ""Private entrance"", ""Coffee maker"", ""Cooking basics"", ""Patio or balcony"", ""Dedicated workspace""]",$90.00 ,2,1125,2,2,1125,1125,2,1125,t,30,60,90,365,7,6,0,80,10,10,9,9,9,9,t,23,23,0,0,0.56
40792841,Renovated and modern apt in the heart of Antwerp 1,"City centre of Antwerp close Groenplaats, Grote Markt, Eilandje and shopping area",317037451,Christophe,f,1,1,t,t,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,51.22316,4.40331,Entire apartment,Entire home/apt,6,,1.5 baths,2,5,"[""Kitchen"", ""Refrigerator"", ""Fire extinguisher"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Keypad"", ""TV"", ""Heating"", ""Microwave"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dryer"", ""Luggage dropoff allowed"", ""Wifi"", ""Washer"", ""Room-darkening shades"", ""Stove"", ""Hot water"", ""Oven"", ""Ethernet connection"", ""Bed linens"", ""Iron"", ""Hair dryer"", ""Pocket wifi"", ""Baking sheet"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Private entrance"", ""Coffee maker"", ""Cable TV"", ""Cooking basics"", ""Patio or balcony"", ""Smoke alarm""]",$85.00 ,1,61,1,2,1125,1125,1.1,1125,t,27,57,87,359,5,5,1,88,9,9,10,10,10,9,t,3,3,0,0,0.51
40792909,Live the locals life - heart of Antwerp,,182678477,Driss,f,3,3,t,t,,Theaterbuurt-Meir,51.21347,4.4098,Entire apartment,Entire home/apt,4,,1.5 baths,1,2,"[""Kitchen"", ""Shampoo"", ""Refrigerator"", ""Fire extinguisher"", ""Body soap"", ""Hangers"", ""Essentials"", ""Host greets you"", ""Portable fans"", ""TV"", ""Heating"", ""Microwave"", ""Dishes and silverware"", ""Laundromat nearby"", ""Long term stays allowed"", ""Wifi"", ""Conditioner"", ""First aid kit"", ""Stove"", ""Hot water"", ""Oven"", ""Bed linens"", ""Carbon monoxide alarm"", ""Paid parking garage on premises"", ""Hair dryer"", ""Baking sheet"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Private entrance"", ""Cable TV"", ""Cooking basics"", ""Patio or balcony"", ""Smoke alarm""]",$90.00 ,1,50,1,1,1125,1125,1,1125,t,25,55,84,359,10,10,0,94,9,9,10,10,10,9,f,8,8,0,0,0.83
